"company","category","size","title","level","city","url","updated"
"Palo Alto Networks","Cybersecurity","xl","Engineering Manager - SaaS Identity Security","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/engineering-manager-saas-identity-security-at-palo-alto-networks-4399736764?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Risco","IoT","l","Senior System & Information Security Administrator","Engineer","ראשון לציון","https://il.linkedin.com/jobs/view/senior-system-information-security-administrator-at-risco-group-4401715492?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"JFrog","Cloud Computing","l","Malware Researcher","Engineer","נתניה","https://il.linkedin.com/jobs/view/malware-researcher-at-jfrog-4379797485?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Palo Alto Networks","Cybersecurity","xl","Senior/Principal Security Researcher - Cloud & Kubernetes (Cortex)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-principal-security-researcher-cloud-kubernetes-cortex-at-palo-alto-networks-4399788597?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Check Point Software Technologies","Cybersecurity","l","DevSecOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devsecops-engineer-at-check-point-software-4401757051?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-14"
"Final","Fintech","l","Researcher","Engineer","הרצליה","https://www.comeet.com/jobs/final/C0.009/researcher/4C.138?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Silverfort","Cybersecurity","l","Security Researcher","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/silverfort/54.007/security-researcher/96.463?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"NextSilicon","Semiconductors","l","Linux Internals (Memory) Software Engineer","Engineer","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/linux-internals-memory-software-engineer/28.947?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Island","Cybersecurity","l","SecOps Lead","Manager","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/secops-lead/66.95E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"NovoCure","Health","l","Researcher","Engineer","טירת כרמל","https://il.linkedin.com/jobs/view/researcher-at-novocure-4388661111?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Quantum Source","Semiconductors","s","Senior Photonics Researcher","Engineer","נס ציונה","https://il.linkedin.com/jobs/view/senior-photonics-researcher-at-quantum-source-4401060322?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"AppDome","Cybersecurity","m","Mobile Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/mobile-security-researcher-at-appdome-4379568378?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Paragon","Cybersecurity","l","Security Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-engineer-at-paragon-4389010591?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Payoneer Global","Fintech","l","Senior DevSecOps Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-devsecops-engineer-at-payoneer-4401324536?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Dream Security","Cybersecurity","m","Senior DevSecOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devsecops-engineer-at-dream-4401076382?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Wix","E-commerce & Retail","l","DevSecOps Engineer","Engineer","מתחם גלילות","https://il.linkedin.com/jobs/view/devsecops-engineer-at-wix-4401034911?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Nvidia","AI/ML","l","Manager, Networking Systems Security Architecture","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/manager-networking-systems-security-architecture-at-nvidia-4400011927?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Check Point Software Technologies","Cybersecurity","l","Linux kernel Team lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/linux-kernel-team-lead-at-check-point-software-4401359359?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-13"
"Nuvoton","Semiconductors","l","Embedded Linux Kernel Engineer","Engineer","הרצליה","https://il.linkedin.com/jobs/view/embedded-linux-kernel-engineer-at-nuvoton-technology-israel-ltd-4400977639?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"OX Security","Cybersecurity","m","Application Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/application-security-researcher-at-ox-security-4400992136?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Dream Security","Cybersecurity","m","AI Cyber Security Researcher","Engineer","רמת גן","https://il.linkedin.com/jobs/view/ai-cyber-security-researcher-at-dream-4370136286?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Medint Medical Intelligence","Health","s","Physician–Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/physician%E2%80%93researcher-at-medint-4399370695?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Sapiens International Corporation","Fintech","l","Senior Network Cyber Security Specialist","Engineer","חולון","https://il.linkedin.com/jobs/view/senior-network-cyber-security-specialist-at-sapiens-4399358369?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"AT&T","Telecommunications","xl","Cyber Security Lead","Manager","קריית שדה התעופה","https://il.linkedin.com/jobs/view/cyber-security-lead-at-at-t-israel-r-d-center-4387329673?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Palo Alto Networks","Cybersecurity","xl","Principal/Senior Email Security Researcher(Cortex XDR)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-senior-email-security-researcher-cortex-xdr-at-palo-alto-networks-4399376529?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Palo Alto Networks","Cybersecurity","xl","Senior Security Researcher - ITDR (Cortex XDR)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-security-researcher-itdr-cortex-xdr-at-palo-alto-networks-4399371913?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Paragon","Cybersecurity","l","Security Engineer Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-engineer-team-lead-at-paragon-4400923360?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Cross River Technologies","Fintech","m","Security Engineering Operations Coordinator","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/crossriver/C7.00F/security-engineering-operations-coordinator/F3.56F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"IONIX","Cybersecurity","m","Security Researcher","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/ionix/08.003/security-researcher/59.66B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Zenity","Cybersecurity","s","Senior Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-security-researcher-at-zenity-4397634518?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"AppDome","Cybersecurity","m","Offensive Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/offensive-researcher-at-appdome-4378005177?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Palo Alto Networks","Cybersecurity","xl","Principal/Senior Linux Security Researcher (Cortex)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-senior-linux-security-researcher-cortex-at-palo-alto-networks-4359571274?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Oligo","Cybersecurity","s","AI Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/ai-security-researcher-at-oligo-security-4397233006?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Microsoft","Productivity","l","Security Researcher II / Senior Security Researcher - Microsoft Defender (Multiple Roles)","Engineer","הרצליה","https://il.linkedin.com/jobs/view/security-researcher-ii-senior-security-researcher-microsoft-defender-multiple-roles-at-microsoft-4387822977?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Fireblocks","Fintech","l","Security IR Director","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-ir-director-at-fireblocks-4387470173?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"YouCC Technologies","Cybersecurity","s","Cloud Security Expert","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/cloud-security-expert-at-youcc-technologies-ltd-4400219098?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Sapiens International Corporation","Fintech","l","Cyber Security Engineer","Engineer","חולון","https://il.linkedin.com/jobs/view/cyber-security-engineer-at-sapiens-4398826464?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Buildots","Robotics & Automation","l","Construction Intelligence Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/construction-intelligence-researcher-at-buildots-4352585825?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Dream Security","Cybersecurity","m","Senior Threat Intelligence Researcher","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-threat-intelligence-researcher-at-dream-4345904922?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Tenable","Cybersecurity","xl","Senior Security Researcher - AI","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-security-researcher-ai-at-tenable-4377459175?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Dream Security","Cybersecurity","m","Senior Windows Kernel Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-windows-kernel-engineer-at-dream-4214607399?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Elbit Systems","Aerospace","l","Electrolyzer researcher","Engineer","חיפה","https://il.linkedin.com/jobs/view/electrolyzer-researcher-at-elbit-systems-israel-4398699259?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Pentera","Cybersecurity","l","Cyber Research Architect","Engineer","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/cyber-research-architect/AF.563?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Island","Cybersecurity","l","Senior Security Researcher","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-security-researcher/78.266?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Dream Security","Cybersecurity","m","Cyber Threat Researcher- Customers","Engineer","רמת גן","https://il.linkedin.com/jobs/view/cyber-threat-researcher-customers-at-dream-4376817873?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Dream Security","Cybersecurity","m","Senior Malware Researcher","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-malware-researcher-at-dream-4345839542?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Cato Networks","Cybersecurity","l","Corporate Security Engineer","Engineer","בני ברק","https://il.linkedin.com/jobs/view/corporate-security-engineer-at-cato-networks-4384785950?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Transmit Security","Cybersecurity","l","Security Architect","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-architect-at-transmit-security-4376576885?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Intel","Semiconductors","l","Senior Linux Kernel Developer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-linux-kernel-developer-at-intel-4385256203?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","Senior Cyber Security Threat Intelligence Analyst","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-cyber-security-threat-intelligence-analyst-at-nvidia-4395481544?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","Senior Security Architect","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-security-architect-at-nvidia-4395480477?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","Senior Silicon Security Architect","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-silicon-security-architect-at-nvidia-4395474509?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","Senior Software Architect, Cyber Security","Engineer","רעננה","https://il.linkedin.com/jobs/view/senior-software-architect-cyber-security-at-nvidia-4395468706?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"Nvidia","AI/ML","l","Principal System Software Engineer, Networking Linux Kernel - DGX Cloud","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-system-software-engineer-networking-linux-kernel-dgx-cloud-at-nvidia-4395468647?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-07"
"CYMOTIVE Technologies","Cybersecurity","m","Embedded Cyber Security Researcher","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/cymotive/F1.008/embedded-cyber-security-researcher/FD.D5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Aqua Security","Cybersecurity","l","Product Security Lead (AppSec | Cloud Security | Kubernetes | DevSecOps)","Manager","רמת גן","https://il.linkedin.com/jobs/view/product-security-lead-appsec-cloud-security-kubernetes-devsecops-at-aqua-security-4397788966?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Tenable","Cybersecurity","xl","Senior Security Researcher - Cloud Threats","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-security-researcher-cloud-threats-at-tenable-4386059963?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-06"
"Guardz","Cybersecurity","m","Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-researcher-at-guardz-4374993401?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Tata Consultancy Services","AI/ML","l","Network and Security team member","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/network-and-security-team-member-at-tata-consultancy-services-4381518241?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Port","Productivity","m","Cloud Security Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/cloud-security-engineer-at-port-io-4368201990?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Wiz","Cybersecurity","l","Threat Detection Researcher (Cloud)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/threat-detection-researcher-cloud-at-wiz-4244171175?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Tenable","Cybersecurity","xl","Manager, Engineering - Cloud Security","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/manager-engineering-cloud-security-at-tenable-4397399230?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Palo Alto Networks","Cybersecurity","xl","Linux Internals Software Engineer (Cortex)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/linux-internals-software-engineer-cortex-at-palo-alto-networks-4356426096?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Tenable","Cybersecurity","xl","Staff Vulnerability Researcher - Office of the CTO","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/staff-vulnerability-researcher-office-of-the-cto-at-tenable-4397400137?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Wiz","Cybersecurity","l","Security Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-engineer-at-wiz-4232853665?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Palo Alto Networks","Cybersecurity","xl","Principal Windows Internals Engineer (CortexP","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-windows-internals-engineer-cortexp-at-palo-alto-networks-4356476106?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"JFrog","Cloud Computing","l","R&D Team Lead - JFrog Security","Manager","נתניה","https://il.linkedin.com/jobs/view/r-d-team-lead-jfrog-security-at-jfrog-4339080462?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"JFrog","Cloud Computing","l","Application Security Team Lead","Manager","נתניה","https://il.linkedin.com/jobs/view/application-security-team-lead-at-jfrog-4245282118?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Mobileye","Automotive","l","Cyber Security Architect","Engineer","ירושלים","https://il.linkedin.com/jobs/view/cyber-security-architect-at-mobileye-4324814327?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Transmit Security","Cybersecurity","l","DevSecOps","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devsecops-at-transmit-security-4338534695?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Qualcomm","Telecommunications","l","CPU Architect – Security and MMU Aspects - Hod HaSharon","Engineer","טירת כרמל","https://il.linkedin.com/jobs/view/cpu-architect-%E2%80%93-security-and-mmu-aspects-hod-hasharon-at-qualcomm-4392894342?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Palo Alto Networks","Cybersecurity","xl","Principal/Senior Windows Exploit Researcher (Cortex)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/principal-senior-windows-exploit-researcher-cortex-at-palo-alto-networks-4356211518?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Guardio","Cybersecurity","m","Threat Researcher","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/guardio/57.000/threat-researcher/22.26E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"SafeBreach","Cybersecurity","m","Attack Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/attack-team-leader-at-safebreach-4383314109?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"HoneyBook","Productivity","l","Staff Application Security Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/staff-application-security-engineer-at-honeybook-4301283927?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Bringg","E-commerce & Retail","l","IT & Security Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/it-security-manager-at-bringg-4377763751?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Magnus Metal","Robotics & Automation","m","Metallurgical Researcher","Engineer","צרעה","https://il.linkedin.com/jobs/view/metallurgical-researcher-at-magnus-metal-ltd-4393525912?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Reco","Cybersecurity","m","Security Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-researcher-at-reco-4400753411?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Guardz","Cybersecurity","m","Security Research Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/security-research-manager-at-guardz-4380959893?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Varonis Systems","Cybersecurity","l","Cloud Security Researcher","Engineer","הרצליה","https://il.linkedin.com/jobs/view/cloud-security-researcher-at-varonis-4393947087?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Samsung Semiconductors","Semiconductors","xl","Image Sensor Firmware Security Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/image-sensor-firmware-security-team-leader-at-samsung-semiconductor-4370546548?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Palo Alto Networks","Cybersecurity","xl","Sr/ Principal Backend Developer - Cloud Application Security (Cortex Cloud)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/sr-principal-backend-developer-cloud-application-security-cortex-cloud-at-palo-alto-networks-4382077045?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Check Point Software Technologies","Cybersecurity","l","Researcher","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/researcher-at-check-point-software-4395845636?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Check Point Software Technologies","Cybersecurity","l","Senior PM - Cloud Firewall","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-pm-cloud-firewall-at-check-point-software-4393544482?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
