"company","category","size","title","level","city","url","updated"
"Start.io","AdTech","m","Junior Programmatic Partnership manager","Manager","נתניה","https://www.comeet.com/jobs/start.io/B2.004/junior-programmatic-partnership-manager/7C.56B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"FullPath","Automotive","l","Director Of Product-  CDP","Executive","תל אביב-יפו","https://www.comeet.com/jobs/fullpath/54.002/director-of-product---cdp/E8.663?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Moon Active","Gaming","l","Product Economy Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/product-economy-manager/6D.F24?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Moon Active","Gaming","l","Product Monetization Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/product-monetization-manager/22.90A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-12"
"Pentera","Cybersecurity","l","Product Manager - Cyber","Manager","פתח תקווה","https://www.comeet.com/jobs/pentera/C5.00D/product-manager---cyber/53.56C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"DriveNets","Productivity","l","Senior Product Manager - Switch Hardware Platform, AI Networking","Manager","רעננה","https://www.comeet.com/jobs/drivenets/72.006/senior-product-manager---switch-hardware-platform-ai-networking/08.86D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Aidoc","Health","l","Product Analyst Team Lead","Manager","תל אביב-יפו","https://www.comeet.com/jobs/Aidoc/B4.007/product-analyst-team-lead/8E.661?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Aidoc","Health","l","Senior Platform Product Manager - Infrastructure","Manager","תל אביב-יפו","https://www.comeet.com/jobs/Aidoc/B4.007/senior-platform-product-manager---infrastructure/63.361?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Tastewise","AI/ML","m","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/tastewise/F8.000/senior-product-manager/FD.760?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"Windward","Automotive","m","Product Manager – WW AGENTIC","Manager","תל אביב-יפו","https://www.comeet.com/jobs/windward/31.002/product-manager--ww-agentic/94.56A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-11"
"IONIX","Cybersecurity","m","Senior Product Manager- Cybersecurity","Manager","תל אביב-יפו","https://www.comeet.com/jobs/ionix/08.003/senior-product-manager--cybersecurity/00.364?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-10"
"Altair","AI/ML","xs","RF Test & Product Engineer","Manager","יקנעם עילית","https://www.comeet.com/jobs/altair_semiconductor/88.003/rf-test--product-engineer/26.86B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Lusha","AdTech","l","Senior Data Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/lusha/73.00B/senior-data-product-manager/C6.46A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Altair","AI/ML","xs","Test and Product Engineer","Manager","יקנעם עילית","https://www.comeet.com/jobs/altair_semiconductor/88.003/test-and-product-engineer/FA.D5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Aidoc","Health","l","Senior Product Analyst","Manager","תל אביב-יפו","https://www.comeet.com/jobs/Aidoc/B4.007/senior-product-analyst/A0.76A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"XTEND","Aerospace","m","Program Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/program-manager/A9.564?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Ceragon Networks","Telecommunications","l","Product Line Manager (PLM)","Manager","ראש העין","https://www.comeet.com/jobs/Ceragon/D3.003/product-line-manager-plm/19.764?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Atera Networks","Productivity","l","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/atera/63.00B/senior-product-manager/9A.668?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"WSC Sports Technologies","Digital Media","l","Director of Product","Executive","רמת גן","https://www.comeet.com/jobs/wsc-sports/93.007/director-of-product/8B.A5C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-09"
"Arpeely","AdTech","m","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/arpeely/57.001/senior-product-manager/6C.168?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Island","Cybersecurity","l","Product Security Architect","Manager","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/product-security-architect/54.46A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-08"
"Cognyte","Cybersecurity","l","Product and Costing Financial Analyst","Manager","הרצליה","https://www.comeet.com/jobs/cognyte/F2.009/product-and-costing-financial-analyst/52.667?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Plus500","Fintech","l","Product Manager","Manager","חיפה","https://www.comeet.com/jobs/plus500/A1.00F/product-manager/1E.B35?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Gett","Automotive","l","Senior Product Designer","Manager","פתח תקווה","https://www.comeet.com/jobs/gett/A0.002/senior-product-designer/9F.D5E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Island","Cybersecurity","l","Senior Product Security Low-Level Researcher","Manager","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-product-security-low-level-researcher/8E.461?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Island","Cybersecurity","l","Senior Product Security Researcher","Manager","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-product-security-researcher/8E.468?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"NextSilicon","Semiconductors","l","Hardware Technical Program Manager","Manager","גבעתיים","https://www.comeet.com/jobs/nextsilicon/18.007/hardware-technical-program-manager/6C.766?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Atera Networks","Productivity","l","Senior AI Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/atera/63.00B/senior-ai-product-manager/A9.C56?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Atera Networks","Productivity","l","Senior Product Designer","Manager","תל אביב-יפו","https://www.comeet.com/jobs/atera/63.00B/senior-product-designer/E9.66E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Bookaway","Productivity","l","Senior Product Analyst","Manager","תל אביב-יפו","https://www.comeet.com/jobs/travelier/64.006/senior-product-analyst/66.76C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Wiliot","IoT","l","Gen AI Product Owner","Manager","קיסריה","https://www.comeet.com/jobs/wiliot/F6.003/gen-ai-product-owner/7D.263?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Netafim","Sustainable Technology","l","""תוכנית ""צעירים למען הצפון","Manager","תל אביב-יפו","https://www.comeet.com/jobs/netafim/B7.002/---/6A.26B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Legit Security","Cybersecurity","m","Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/legitsecurity.com/37.004/product-manager/7D.F58?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"Riverside.fm","AI/ML","l","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/riverside-fm/66.009/senior-product-manager/99.667?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"Wiliot","IoT","l","Hardware Test and Product Engineer","Manager","קיסריה","https://www.comeet.com/jobs/wiliot/F6.003/hardware-test-and-product-engineer/B8.76A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"Lumenis","Health","l","Product Engineer","Manager","יוקנעם עילית","https://www.comeet.com/jobs/lumenis/A1.00C/product-engineer/69.767?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"Lumenis","Health","l","Product Manager Pollogen","Manager","יוקנעם עילית","https://www.comeet.com/jobs/lumenis/A1.00C/product-manager-pollogen/6D.D5D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"Guardio","Cybersecurity","m","Product Analyst","Manager","תל אביב-יפו","https://www.comeet.com/jobs/guardio/57.000/product-analyst/5C.56C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Skai","AdTech","l","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/skai/22.00A/senior-product-manager/9B.C58?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"VAST Data","Cloud Computing","l","Product Owner & Engineer","Manager","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/product-owner--engineer/10.430?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Guesty","E-commerce & Retail","l","CX Enterprise Program Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/guesty/10.000/cx-enterprise-program-manager/79.664?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-16"
"GK8","Fintech","m","Senior Product Manager","Manager","רמת גן","https://www.comeet.com/jobs/gk8bygalaxy/E8.000/senior-product-manager/17.764?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-16"
"Cardo Systems","Telecommunications","m","Program and NPI Engineer","Manager","רעננה","https://www.comeet.com/jobs/cardosystems/F2.003/program-and-npi-engineer/20.76F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-12"
"Viber","Digital Media","l","Product Manager - Platform","Manager","בני ברק","https://www.comeet.com/jobs/viber/04.002/product-manager---platform/8D.D51?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-04"
"Lumenis","Health","l","Product Manager","Manager","יוקנעם עילית","https://www.comeet.com/jobs/lumenis/A1.00C/product-manager/14.15C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-03"
"Viber","Digital Media","l","Project Manager (Marketing & Product Operations)","Manager","בני ברק","https://www.comeet.com/jobs/viber/04.002/project-manager-marketing--product-operations/CF.66A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"Anchor","Fintech","s","Senior Product Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/anchorfintech/87.00D/senior-product-manager/70.16F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-01"
"DriveNets","Productivity","l","AI Product Intelligence Lead","Manager","רעננה","https://www.comeet.com/jobs/drivenets/72.006/ai-product-intelligence-lead/68.166?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-24"
"Lumenis","Health","l","Service Product Expert","Manager","יוקנעם עילית","https://www.comeet.com/jobs/lumenis/A1.00C/service-product-expert/61.662?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-15"
"Gilat Satellite Networks","Telecommunications","l","Program Manager","Manager","פתח תקווה","https://www.comeet.com/jobs/gilat/39.005/program-manager/19.561?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-04"
"DriveNets","Productivity","l","Product Manager – Network, Infrastructure & Security","Manager","רעננה","https://www.comeet.com/jobs/drivenets/72.006/product-manager--network-infrastructure--security/21.262?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-04"
"Guardio","Cybersecurity","m","Product Growth Manager","Manager","תל אביב-יפו","https://www.comeet.com/jobs/guardio/57.000/product-growth-manager/9D.C53?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-01-29"
"BIRD Aerosystems","Aerospace","m","Project Manager for Products","Manager","הרצליה","https://www.comeet.com/jobs/birdaero/97.006/project-manager-for-products/C0.F51?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-10-28"
"Cloudinary","Cloud Computing","l","Director of Product Management - Ecosystem Integrations","Executive","פתח תקווה","https://jobs.lever.co/cloudinary/e68fde78-cb0e-4243-a305-05f85476cb2b?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"Cloudinary","Cloud Computing","l","Lead Product Manager","Manager","פתח תקווה","https://jobs.lever.co/cloudinary/3f4bfbd9-8145-4da8-aeda-70a4c015c80b?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"Cloudinary","Cloud Computing","l","Senior Product Analyst (contract)","Manager","פתח תקווה","https://jobs.lever.co/cloudinary/6ecf467b-3292-4fe3-8ed9-ddbb4ae607fd?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"Cloudinary","Cloud Computing","l","Senior Product Designer","Manager","פתח תקווה","https://jobs.lever.co/cloudinary/4ee4efc6-a1d9-4742-85f5-90d6aedc3cd2?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
"CYE","Cybersecurity","m","Product Manager","Manager","הרצליה","https://jobs.lever.co/CYE/3b6f0082-c7fb-4046-8135-8e146533ade4?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
